place,wd,hour,mean_count
Stadthausstraße Mainz,Sa,4,14
Stadthausstraße Mainz,Sa,5,14.333333333333334
Stadthausstraße Mainz,Sa,6,17.88888888888889
Stadthausstraße Mainz,Sa,7,44.333333333333336
Stadthausstraße Mainz,Sa,8,128.11111111111111
Stadthausstraße Mainz,Sa,9,453.77777777777777
Stadthausstraße Mainz,Sa,10,1116.6666666666667
Stadthausstraße Mainz,Sa,11,1965.888888888889
Stadthausstraße Mainz,Sa,12,2373.777777777778
Stadthausstraße Mainz,Sa,13,2610.777777777778
Stadthausstraße Mainz,Sa,14,2582.777777777778
Stadthausstraße Mainz,Sa,15,2570.4444444444443
Stadthausstraße Mainz,Sa,16,2377.6666666666665
Stadthausstraße Mainz,Sa,17,1960.6666666666667
Stadthausstraße Mainz,Sa,18,1310.5555555555557
Stadthausstraße Mainz,Sa,19,743.4444444444445
Stadthausstraße Mainz,Sa,20,295.1111111111111
Stadthausstraße Mainz,Sa,21,173.55555555555554
Stadthausstraße Mainz,Sa,22,154.55555555555554
Stadthausstraße Mainz,Sa,23,86.44444444444444
Sternstraße Bonn,So,0,145.75
Sternstraße Bonn,So,1,95.75
Sternstraße Bonn,So,2,45.75
Sternstraße Bonn,So,3,25.75
Sternstraße Bonn,So,4,14.5
Sternstraße Bonn,So,5,11.25
Sternstraße Bonn,So,6,9.5
Sternstraße Bonn,So,7,16.25
Sternstraße Bonn,So,8,24.5
Sternstraße Bonn,So,9,67.25
Sternstraße Bonn,So,10,138.875
Sternstraße Bonn,So,11,309.75
Sternstraße Bonn,So,12,465
Sternstraße Bonn,So,13,638.375
Sternstraße Bonn,So,14,699.375
Sternstraße Bonn,So,15,808.375
Sternstraße Bonn,So,16,765.75
Sternstraße Bonn,So,17,650.375
Sternstraße Bonn,So,18,434.75
Sternstraße Bonn,So,19,339.375
Sternstraße Bonn,So,20,210.75
Sternstraße Bonn,So,21,141
Sternstraße Bonn,So,22,82.375
Sternstraße Bonn,So,23,39.25
Sternstraße Bonn,Mo,0,16.375
Sternstraße Bonn,Mo,1,8
Sternstraße Bonn,Mo,2,4.625
Sternstraße Bonn,Mo,3,3.875
Sternstraße Bonn,Mo,4,7
Sternstraße Bonn,Mo,5,14.875
Sternstraße Bonn,Mo,6,32.125
Sternstraße Bonn,Mo,7,104.25
Sternstraße Bonn,Mo,8,223.5
Sternstraße Bonn,Mo,9,513.5
Sternstraße Bonn,Mo,10,966.75
Sternstraße Bonn,Mo,11,1515.625
Sternstraße Bonn,Mo,12,2079.5
Sternstraße Bonn,Mo,13,2308.875
Sternstraße Bonn,Mo,14,2089.375
Sternstraße Bonn,Mo,15,2153.125
Sternstraße Bonn,Mo,16,2081.25
Sternstraße Bonn,Mo,17,1834.25
Sternstraße Bonn,Mo,18,1528.625
Sternstraße Bonn,Mo,19,885.625
Sternstraße Bonn,Mo,20,357.5
Sternstraße Bonn,Mo,21,174.375
Sternstraße Bonn,Mo,22,108.75
Sternstraße Bonn,Mo,23,45.75
Sternstraße Bonn,Di,0,20.125
Sternstraße Bonn,Di,1,11.75
Sternstraße Bonn,Di,2,7.125
Sternstraße Bonn,Di,3,4.75
Sternstraße Bonn,Di,4,3.875
Sternstraße Bonn,Di,5,11.5
Sternstraße Bonn,Di,6,39.125
Sternstraße Bonn,Di,7,121.75
Sternstraße Bonn,Di,8,263.25
Sternstraße Bonn,Di,9,505.25
Sternstraße Bonn,Di,10,887.75
Sternstraße Bonn,Di,11,1251.25
Sternstraße Bonn,Di,12,1635.625
Sternstraße Bonn,Di,13,1778.875
Sternstraße Bonn,Di,14,1699.375
Sternstraße Bonn,Di,15,1634.25
Sternstraße Bonn,Di,16,1668.75
Sternstraße Bonn,Di,17,1729
Sternstraße Bonn,Di,18,1608.75
Sternstraße Bonn,Di,19,948.625
Sternstraße Bonn,Di,20,370.375
Sternstraße Bonn,Di,21,221.625
Sternstraße Bonn,Di,22,139.375
Sternstraße Bonn,Di,23,67
Sternstraße Bonn,Mi,0,18.88888888888889
Sternstraße Bonn,Mi,1,30.666666666666668
Sternstraße Bonn,Mi,2,17.77777777777778
Sternstraße Bonn,Mi,3,13
Sternstraße Bonn,Mi,4,10.11111111111111
Sternstraße Bonn,Mi,5,18.555555555555557
Sternstraße Bonn,Mi,6,36.111111111111114
Sternstraße Bonn,Mi,7,97.66666666666667
Sternstraße Bonn,Mi,8,197.77777777777777
Sternstraße Bonn,Mi,9,479.77777777777777
Sternstraße Bonn,Mi,10,828.2222222222222
Sternstraße Bonn,Mi,11,1226.111111111111
Sternstraße Bonn,Mi,12,1608.3333333333333
Sternstraße Bonn,Mi,13,1694.4444444444443
Sternstraße Bonn,Mi,14,1657.3333333333333
Sternstraße Bonn,Mi,15,1752.4444444444443
Sternstraße Bonn,Mi,16,1800.111111111111
Sternstraße Bonn,Mi,17,1914.888888888889
Sternstraße Bonn,Mi,18,1653.3333333333333
Sternstraße Bonn,Mi,19,1043.4444444444443
Sternstraße Bonn,Mi,20,381.55555555555554
Sternstraße Bonn,Mi,21,227.55555555555554
Sternstraße Bonn,Mi,22,170.44444444444446
Sternstraße Bonn,Mi,23,70.11111111111111
Sternstraße Bonn,Do,0,26.77777777777778
Sternstraße Bonn,Do,1,12.222222222222221
Sternstraße Bonn,Do,2,7.111111111111111
Sternstraße Bonn,Do,3,7.777777777777778
Sternstraße Bonn,Do,4,7.888888888888889
Sternstraße Bonn,Do,5,17.444444444444443
Sternstraße Bonn,Do,6,38.333333333333336
Sternstraße Bonn,Do,7,109.22222222222223
Sternstraße Bonn,Do,8,240.88888888888889
Sternstraße Bonn,Do,9,522.2222222222222
Sternstraße Bonn,Do,10,1055.888888888889
Sternstraße Bonn,Do,11,1443.3333333333333
Sternstraße Bonn,Do,12,1762
Sternstraße Bonn,Do,13,1932.2222222222222
Sternstraße Bonn,Do,14,1937.888888888889
Sternstraße Bonn,Do,15,2100.8888888888887
Sternstraße Bonn,Do,16,2181.222222222222
Sternstraße Bonn,Do,17,2153.3333333333335
Sternstraße Bonn,Do,18,1719.4444444444443
Sternstraße Bonn,Do,19,1003.5555555555555
Sternstraße Bonn,Do,20,389.1111111111111
Sternstraße Bonn,Do,21,219.11111111111111
Sternstraße Bonn,Do,22,156.88888888888889
Sternstraße Bonn,Do,23,84.55555555555556
Sternstraße Bonn,Fr,0,34.22222222222222
Sternstraße Bonn,Fr,1,17.555555555555557
Sternstraße Bonn,Fr,2,7.444444444444445
Sternstraße Bonn,Fr,3,6.222222222222222
Sternstraße Bonn,Fr,4,6
Sternstraße Bonn,Fr,5,16.77777777777778
Sternstraße Bonn,Fr,6,48.55555555555556
Sternstraße Bonn,Fr,7,106.11111111111111
Sternstraße Bonn,Fr,8,255.22222222222223
Sternstraße Bonn,Fr,9,576
Sternstraße Bonn,Fr,10,1080.6666666666667
Sternstraße Bonn,Fr,11,1602.5555555555557
Sternstraße Bonn,Fr,12,2069.777777777778
Sternstraße Bonn,Fr,13,2295.777777777778
Sternstraße Bonn,Fr,14,2386.3333333333335
Sternstraße Bonn,Fr,15,2517.1111111111113
Sternstraße Bonn,Fr,16,2847.3333333333335
Sternstraße Bonn,Fr,17,2726.777777777778
Sternstraße Bonn,Fr,18,2345.6666666666665
Sternstraße Bonn,Fr,19,1573.111111111111
Sternstraße Bonn,Fr,20,680.8888888888889
Sternstraße Bonn,Fr,21,469.44444444444446
Sternstraße Bonn,Fr,22,386.1111111111111
Sternstraße Bonn,Fr,23,259.22222222222223
Sternstraße Bonn,Sa,0,128.66666666666666
Sternstraße Bonn,Sa,1,81.33333333333333
Sternstraße Bonn,Sa,2,34.888888888888886
Sternstraße Bonn,Sa,3,22.22222222222222
Sternstraße Bonn,Sa,4,14.444444444444445
Sternstraße Bonn,Sa,5,12.444444444444445
Sternstraße Bonn,Sa,6,19.22222222222222
Sternstraße Bonn,Sa,7,36
Sternstraße Bonn,Sa,8,108.33333333333333
Sternstraße Bonn,Sa,9,454.77777777777777
Sternstraße Bonn,Sa,10,1349.2222222222222
Sternstraße Bonn,Sa,11,2473.777777777778
Sternstraße Bonn,Sa,12,3368.3333333333335
Sternstraße Bonn,Sa,13,3946.6666666666665
Sternstraße Bonn,Sa,14,4268.555555555556
Sternstraße Bonn,Sa,15,4511.555555555556
Sternstraße Bonn,Sa,16,4446.111111111111
Sternstraße Bonn,Sa,17,3859
Sternstraße Bonn,Sa,18,2735.6666666666665
Sternstraße Bonn,Sa,19,1708.3333333333333
Sternstraße Bonn,Sa,20,737.2222222222222
Sternstraße Bonn,Sa,21,487.77777777777777
Sternstraße Bonn,Sa,22,432
Sternstraße Bonn,Sa,23,233.88888888888889
Stiftstraße Stuttgart,So,0,152.625
Stiftstraße Stuttgart,So,1,106.375
Stiftstraße Stuttgart,So,2,82.875
Stiftstraße Stuttgart,So,3,64
Stiftstraße Stuttgart,So,4,35.25
Stiftstraße Stuttgart,So,5,28.875
Stiftstraße Stuttgart,So,6,15
Stiftstraße Stuttgart,So,7,9.875
Stiftstraße Stuttgart,So,8,14.5
Stiftstraße Stuttgart,So,9,89.875
Stiftstraße Stuttgart,So,10,84.875
Stiftstraße Stuttgart,So,11,191.75
Stiftstraße Stuttgart,So,12,186.125
Stiftstraße Stuttgart,So,13,225.5
Stiftstraße Stuttgart,So,14,263.75
Stiftstraße Stuttgart,So,15,325.875
Stiftstraße Stuttgart,So,16,325.75
Stiftstraße Stuttgart,So,17,279.375
Stiftstraße Stuttgart,So,18,218.75
Stiftstraße Stuttgart,So,19,144.5
Stiftstraße Stuttgart,So,20,98.75
Stiftstraße Stuttgart,So,21,69.375
Stiftstraße Stuttgart,So,22,38.375
Stiftstraße Stuttgart,So,23,26.25
Stiftstraße Stuttgart,Mo,0,18.75
Stiftstraße Stuttgart,Mo,1,11.25
Stiftstraße Stuttgart,Mo,2,5.25
Stiftstraße Stuttgart,Mo,3,5.75
Stiftstraße Stuttgart,Mo,4,8.375
Stiftstraße Stuttgart,Mo,5,18.625
Stiftstraße Stuttgart,Mo,6,44.5
Stiftstraße Stuttgart,Mo,7,79.375
Stiftstraße Stuttgart,Mo,8,139.75
Stiftstraße Stuttgart,Mo,9,198.25
Stiftstraße Stuttgart,Mo,10,312.5
Stiftstraße Stuttgart,Mo,11,447.125
Stiftstraße Stuttgart,Mo,12,669
Stiftstraße Stuttgart,Mo,13,638.5
Stiftstraße Stuttgart,Mo,14,632.75
Stiftstraße Stuttgart,Mo,15,624.25
Stiftstraße Stuttgart,Mo,16,632.625
Stiftstraße Stuttgart,Mo,17,645.25
Stiftstraße Stuttgart,Mo,18,537.125
Stiftstraße Stuttgart,Mo,19,338.125
Stiftstraße Stuttgart,Mo,20,140.875
Stiftstraße Stuttgart,Mo,21,95.875
Stiftstraße Stuttgart,Mo,22,61.875
Stiftstraße Stuttgart,Mo,23,24.25
Stiftstraße Stuttgart,Di,0,9.5
Stiftstraße Stuttgart,Di,1,5.5
Stiftstraße Stuttgart,Di,2,2.375
Stiftstraße Stuttgart,Di,3,3.125
Stiftstraße Stuttgart,Di,4,4.375
Stiftstraße Stuttgart,Di,5,12.25
Stiftstraße Stuttgart,Di,6,42.75
Stiftstraße Stuttgart,Di,7,121
Stiftstraße Stuttgart,Di,8,157.125
Stiftstraße Stuttgart,Di,9,238.625
Stiftstraße Stuttgart,Di,10,353.375
Stiftstraße Stuttgart,Di,11,554.5
Stiftstraße Stuttgart,Di,12,795.75
Stiftstraße Stuttgart,Di,13,824.875
Stiftstraße Stuttgart,Di,14,700.875
Stiftstraße Stuttgart,Di,15,693.625
Stiftstraße Stuttgart,Di,16,667.375
Stiftstraße Stuttgart,Di,17,727.25
Stiftstraße Stuttgart,Di,18,569.875
Stiftstraße Stuttgart,Di,19,367.25
Stiftstraße Stuttgart,Di,20,171.75
Stiftstraße Stuttgart,Di,21,102.875
Stiftstraße Stuttgart,Di,22,66
Stiftstraße Stuttgart,Di,23,25.75
Stiftstraße Stuttgart,Mi,0,12.88888888888889
Stiftstraße Stuttgart,Mi,1,44.111111111111114
Stiftstraße Stuttgart,Mi,2,26.333333333333332
Stiftstraße Stuttgart,Mi,3,20.333333333333332
Stiftstraße Stuttgart,Mi,4,20.333333333333332
Stiftstraße Stuttgart,Mi,5,20.333333333333332
Stiftstraße Stuttgart,Mi,6,35.666666666666664
Stiftstraße Stuttgart,Mi,7,81.66666666666667
Stiftstraße Stuttgart,Mi,8,146.88888888888889
Stiftstraße Stuttgart,Mi,9,233
Stiftstraße Stuttgart,Mi,10,330.1111111111111
Stiftstraße Stuttgart,Mi,11,481
Stiftstraße Stuttgart,Mi,12,736.6666666666666
Stiftstraße Stuttgart,Mi,13,761.8888888888889
Stiftstraße Stuttgart,Mi,14,691.1111111111111
Stiftstraße Stuttgart,Mi,15,692.7777777777778
Stiftstraße Stuttgart,Mi,16,709.2222222222222
Stiftstraße Stuttgart,Mi,17,738.4444444444445
Stiftstraße Stuttgart,Mi,18,597.3333333333334
Stiftstraße Stuttgart,Mi,19,394.3333333333333
Stiftstraße Stuttgart,Mi,20,173.66666666666666
Stiftstraße Stuttgart,Mi,21,102.77777777777777
Stiftstraße Stuttgart,Mi,22,72.22222222222223
Stiftstraße Stuttgart,Mi,23,32
Stiftstraße Stuttgart,Do,0,16.22222222222222
Stiftstraße Stuttgart,Do,1,5.222222222222222
Stiftstraße Stuttgart,Do,2,3.2222222222222223
Stiftstraße Stuttgart,Do,3,4.555555555555555
Stiftstraße Stuttgart,Do,4,7.333333333333333
Stiftstraße Stuttgart,Do,5,10.666666666666666
Stiftstraße Stuttgart,Do,6,31.333333333333332
Stiftstraße Stuttgart,Do,7,86.55555555555556
Stiftstraße Stuttgart,Do,8,150.33333333333334
Stiftstraße Stuttgart,Do,9,254.44444444444446
Stiftstraße Stuttgart,Do,10,444.1111111111111
Stiftstraße Stuttgart,Do,11,666.6666666666666
Stiftstraße Stuttgart,Do,12,983.7777777777778
Stiftstraße Stuttgart,Do,13,1016
Stiftstraße Stuttgart,Do,14,879.7777777777778
Stiftstraße Stuttgart,Do,15,883.2222222222222
Stiftstraße Stuttgart,Do,16,934.1111111111111
Stiftstraße Stuttgart,Do,17,921.1111111111111
Stiftstraße Stuttgart,Do,18,722.3333333333334
Stiftstraße Stuttgart,Do,19,452.55555555555554
Stiftstraße Stuttgart,Do,20,205.66666666666666
Stiftstraße Stuttgart,Do,21,122.88888888888889
Stiftstraße Stuttgart,Do,22,91.88888888888889
Stiftstraße Stuttgart,Do,23,58.888888888888886
Stiftstraße Stuttgart,Fr,0,20.666666666666668
Stiftstraße Stuttgart,Fr,1,12.777777777777779
Stiftstraße Stuttgart,Fr,2,9.444444444444445
Stiftstraße Stuttgart,Fr,3,10
Stiftstraße Stuttgart,Fr,4,10.555555555555555
Stiftstraße Stuttgart,Fr,5,15.666666666666666
Stiftstraße Stuttgart,Fr,6,33.333333333333336
Stiftstraße Stuttgart,Fr,7,90.88888888888889
Stiftstraße Stuttgart,Fr,8,162.33333333333334
Stiftstraße Stuttgart,Fr,9,255.55555555555554
Stiftstraße Stuttgart,Fr,10,436.6666666666667
Stiftstraße Stuttgart,Fr,11,679.6666666666666
Stiftstraße Stuttgart,Fr,12,996.3333333333334
Stiftstraße Stuttgart,Fr,13,1091.3333333333333
Stiftstraße Stuttgart,Fr,14,1089.5555555555557
Stiftstraße Stuttgart,Fr,15,1164.888888888889
Stiftstraße Stuttgart,Fr,16,1215.111111111111
Stiftstraße Stuttgart,Fr,17,1212.4444444444443
Stiftstraße Stuttgart,Fr,18,1122.111111111111
Stiftstraße Stuttgart,Fr,19,671.8888888888889
Stiftstraße Stuttgart,Fr,20,482.3333333333333
Stiftstraße Stuttgart,Fr,21,260.22222222222223
Stiftstraße Stuttgart,Fr,22,218.88888888888889
Stiftstraße Stuttgart,Fr,23,168.44444444444446
Stiftstraße Stuttgart,Sa,0,126
Stiftstraße Stuttgart,Sa,1,76.77777777777777
Stiftstraße Stuttgart,Sa,2,58
Stiftstraße Stuttgart,Sa,3,39.888888888888886
Stiftstraße Stuttgart,Sa,4,32.111111111111114
Stiftstraße Stuttgart,Sa,5,32.77777777777778
Stiftstraße Stuttgart,Sa,6,21.11111111111111
Stiftstraße Stuttgart,Sa,7,45.55555555555556
Stiftstraße Stuttgart,Sa,8,105.55555555555556
Stiftstraße Stuttgart,Sa,9,333.44444444444446
Stiftstraße Stuttgart,Sa,10,804.2222222222222
Stiftstraße Stuttgart,Sa,11,1433.7777777777778
Stiftstraße Stuttgart,Sa,12,1917.2222222222222
Stiftstraße Stuttgart,Sa,13,2215.222222222222
Stiftstraße Stuttgart,Sa,14,2379
Stiftstraße Stuttgart,Sa,15,2526.6666666666665
Stiftstraße Stuttgart,Sa,16,2533
Stiftstraße Stuttgart,Sa,17,2182.4444444444443
Stiftstraße Stuttgart,Sa,18,1551.6666666666667
Stiftstraße Stuttgart,Sa,19,917.5555555555555
Stiftstraße Stuttgart,Sa,20,479.77777777777777
Stiftstraße Stuttgart,Sa,21,296
Stiftstraße Stuttgart,Sa,22,263
Stiftstraße Stuttgart,Sa,23,225.77777777777777
Stresemannstraße Bielefeld,So,0,177.875
Stresemannstraße Bielefeld,So,1,105.25
Stresemannstraße Bielefeld,So,2,69.25
Stresemannstraße Bielefeld,So,3,46.75
Stresemannstraße Bielefeld,So,4,31.875
Stresemannstraße Bielefeld,So,5,33
Stresemannstraße Bielefeld,So,6,16.875
Stresemannstraße Bielefeld,So,7,24.375
Stresemannstraße Bielefeld,So,8,28.375
Stresemannstraße Bielefeld,So,9,78.875
Stresemannstraße Bielefeld,So,10,127
Stresemannstraße Bielefeld,So,11,169.375
Stresemannstraße Bielefeld,So,12,222.125
Stresemannstraße Bielefeld,So,13,255.5
Stresemannstraße Bielefeld,So,14,284.125
Stresemannstraße Bielefeld,So,15,330
Stresemannstraße Bielefeld,So,16,383.25
Stresemannstraße Bielefeld,So,17,346.125
Stresemannstraße Bielefeld,So,18,270.5
Stresemannstraße Bielefeld,So,19,201.5
Stresemannstraße Bielefeld,So,20,158.125
Stresemannstraße Bielefeld,So,21,94.625
Stresemannstraße Bielefeld,So,22,57.25
Stresemannstraße Bielefeld,So,23,33.375
Stresemannstraße Bielefeld,Mo,0,20.375
Stresemannstraße Bielefeld,Mo,1,6.625
Stresemannstraße Bielefeld,Mo,2,3.125
Stresemannstraße Bielefeld,Mo,3,3
Stresemannstraße Bielefeld,Mo,4,5.25
Stresemannstraße Bielefeld,Mo,5,22.25
Stresemannstraße Bielefeld,Mo,6,82.875
Stresemannstraße Bielefeld,Mo,7,252.25
Stresemannstraße Bielefeld,Mo,8,344.875
Stresemannstraße Bielefeld,Mo,9,744.625
Stresemannstraße Bielefeld,Mo,10,1172.75
Stresemannstraße Bielefeld,Mo,11,1575.625
Stresemannstraße Bielefeld,Mo,12,2014.875
Stresemannstraße Bielefeld,Mo,13,2198.125
Stresemannstraße Bielefeld,Mo,14,1910.125
Stresemannstraße Bielefeld,Mo,15,2012.375
Stresemannstraße Bielefeld,Mo,16,2059.875
Stresemannstraße Bielefeld,Mo,17,1915
Stresemannstraße Bielefeld,Mo,18,1440.25
Stresemannstraße Bielefeld,Mo,19,873.25
Stresemannstraße Bielefeld,Mo,20,312.125
Stresemannstraße Bielefeld,Mo,21,128.75
Stresemannstraße Bielefeld,Mo,22,91.5
Stresemannstraße Bielefeld,Mo,23,36.875
Stresemannstraße Bielefeld,Di,0,17.375
Stresemannstraße Bielefeld,Di,1,8.125
Stresemannstraße Bielefeld,Di,2,3.5
Stresemannstraße Bielefeld,Di,3,2.75
Stresemannstraße Bielefeld,Di,4,3.875
Stresemannstraße Bielefeld,Di,5,18.5
Stresemannstraße Bielefeld,Di,6,72
Stresemannstraße Bielefeld,Di,7,266.125
Stresemannstraße Bielefeld,Di,8,374.75
Stresemannstraße Bielefeld,Di,9,665.875
Stresemannstraße Bielefeld,Di,10,1045.5
Stresemannstraße Bielefeld,Di,11,1339.375
Stresemannstraße Bielefeld,Di,12,1825
Stresemannstraße Bielefeld,Di,13,2014.25
Stresemannstraße Bielefeld,Di,14,1748.75
Stresemannstraße Bielefeld,Di,15,1721.25
Stresemannstraße Bielefeld,Di,16,1830.875
Stresemannstraße Bielefeld,Di,17,1815.5
Stresemannstraße Bielefeld,Di,18,1449.875
Stresemannstraße Bielefeld,Di,19,884.875
Stresemannstraße Bielefeld,Di,20,323.25
Stresemannstraße Bielefeld,Di,21,156.875
Stresemannstraße Bielefeld,Di,22,111.375
Stresemannstraße Bielefeld,Di,23,55
Stresemannstraße Bielefeld,Mi,0,21.77777777777778
Stresemannstraße Bielefeld,Mi,1,37.333333333333336
Stresemannstraße Bielefeld,Mi,2,27.444444444444443
Stresemannstraße Bielefeld,Mi,3,21.11111111111111
Stresemannstraße Bielefeld,Mi,4,34
Stresemannstraße Bielefeld,Mi,5,53.77777777777778
Stresemannstraße Bielefeld,Mi,6,77.11111111111111
Stresemannstraße Bielefeld,Mi,7,223.66666666666666
Stresemannstraße Bielefeld,Mi,8,312.3333333333333
Stresemannstraße Bielefeld,Mi,9,577.8888888888889
Stresemannstraße Bielefeld,Mi,10,875.1111111111111
Stresemannstraße Bielefeld,Mi,11,1172.7777777777778
Stresemannstraße Bielefeld,Mi,12,1523.4444444444443
Stresemannstraße Bielefeld,Mi,13,1566.2222222222222
Stresemannstraße Bielefeld,Mi,14,1347.2222222222222
Stresemannstraße Bielefeld,Mi,15,1419.7777777777778
Stresemannstraße Bielefeld,Mi,16,1542.3333333333333
Stresemannstraße Bielefeld,Mi,17,1565.5555555555557
Stresemannstraße Bielefeld,Mi,18,1286.3333333333333
Stresemannstraße Bielefeld,Mi,19,820.4444444444445
Stresemannstraße Bielefeld,Mi,20,300.6666666666667
Stresemannstraße Bielefeld,Mi,21,153.11111111111111
Stresemannstraße Bielefeld,Mi,22,89
Stresemannstraße Bielefeld,Mi,23,61.888888888888886
Stresemannstraße Bielefeld,Do,0,29.555555555555557
Stresemannstraße Bielefeld,Do,1,11.333333333333334
Stresemannstraße Bielefeld,Do,2,3.7777777777777777
Stresemannstraße Bielefeld,Do,3,5.444444444444445
Stresemannstraße Bielefeld,Do,4,5.555555555555555
Stresemannstraße Bielefeld,Do,5,20.444444444444443
Stresemannstraße Bielefeld,Do,6,70.88888888888889
Stresemannstraße Bielefeld,Do,7,215.77777777777777
Stresemannstraße Bielefeld,Do,8,329.22222222222223
Stresemannstraße Bielefeld,Do,9,611.8888888888889
Stresemannstraße Bielefeld,Do,10,937
Stresemannstraße Bielefeld,Do,11,1217.3333333333333
Stresemannstraße Bielefeld,Do,12,1753.6666666666667
Stresemannstraße Bielefeld,Do,13,1946.7777777777778
Stresemannstraße Bielefeld,Do,14,1779.888888888889
Stresemannstraße Bielefeld,Do,15,1933
Stresemannstraße Bielefeld,Do,16,2190.1111111111113
Stresemannstraße Bielefeld,Do,17,2150.777777777778
Stresemannstraße Bielefeld,Do,18,1666.3333333333333
Stresemannstraße Bielefeld,Do,19,1030.6666666666667
Stresemannstraße Bielefeld,Do,20,368
Stresemannstraße Bielefeld,Do,21,163.33333333333334
Stresemannstraße Bielefeld,Do,22,105.66666666666667
Stresemannstraße Bielefeld,Do,23,63.666666666666664
Stresemannstraße Bielefeld,Fr,0,34.333333333333336
Stresemannstraße Bielefeld,Fr,1,12.333333333333334
Stresemannstraße Bielefeld,Fr,2,5.444444444444445
Stresemannstraße Bielefeld,Fr,3,4.777777777777778
Stresemannstraße Bielefeld,Fr,4,6
Stresemannstraße Bielefeld,Fr,5,18.555555555555557
Stresemannstraße Bielefeld,Fr,6,78.33333333333333
Stresemannstraße Bielefeld,Fr,7,236.77777777777777
Stresemannstraße Bielefeld,Fr,8,322.44444444444446
Stresemannstraße Bielefeld,Fr,9,728.7777777777778
Stresemannstraße Bielefeld,Fr,10,1153.5555555555557
Stresemannstraße Bielefeld,Fr,11,1614.888888888889
Stresemannstraße Bielefeld,Fr,12,2008.4444444444443
Stresemannstraße Bielefeld,Fr,13,2238.222222222222
Stresemannstraße Bielefeld,Fr,14,2165.5555555555557
Stresemannstraße Bielefeld,Fr,15,2261.5555555555557
Stresemannstraße Bielefeld,Fr,16,2281.8888888888887
Stresemannstraße Bielefeld,Fr,17,2260.1111111111113
Stresemannstraße Bielefeld,Fr,18,1939.7777777777778
Stresemannstraße Bielefeld,Fr,19,1466.5555555555557
Stresemannstraße Bielefeld,Fr,20,630.5555555555555
Stresemannstraße Bielefeld,Fr,21,317.22222222222223
Stresemannstraße Bielefeld,Fr,22,226.22222222222223
Stresemannstraße Bielefeld,Fr,23,186.22222222222223
Stresemannstraße Bielefeld,Sa,0,128.66666666666666
Stresemannstraße Bielefeld,Sa,1,86.33333333333333
Stresemannstraße Bielefeld,Sa,2,47.333333333333336
Stresemannstraße Bielefeld,Sa,3,30.666666666666668
Stresemannstraße Bielefeld,Sa,4,28.333333333333332
Stresemannstraße Bielefeld,Sa,5,26
Stresemannstraße Bielefeld,Sa,6,33.22222222222222
Stresemannstraße Bielefeld,Sa,7,78.33333333333333
Stresemannstraße Bielefeld,Sa,8,136.88888888888889
Stresemannstraße Bielefeld,Sa,9,494.44444444444446
Stresemannstraße Bielefeld,Sa,10,1095
Stresemannstraße Bielefeld,Sa,11,2087.4444444444443
Stresemannstraße Bielefeld,Sa,12,2841.6666666666665
Stresemannstraße Bielefeld,Sa,13,3411.3333333333335
Stresemannstraße Bielefeld,Sa,14,3846.3333333333335
Stresemannstraße Bielefeld,Sa,15,4036.3333333333335
Stresemannstraße Bielefeld,Sa,16,4078.6666666666665
Stresemannstraße Bielefeld,Sa,17,3466.222222222222
Stresemannstraße Bielefeld,Sa,18,2871.3333333333335
Stresemannstraße Bielefeld,Sa,19,1904.2222222222222
Stresemannstraße Bielefeld,Sa,20,710
Stresemannstraße Bielefeld,Sa,21,310.3333333333333
Stresemannstraße Bielefeld,Sa,22,258.44444444444446
Stresemannstraße Bielefeld,Sa,23,207.66666666666666
Weender Straße (Süd) Göttingen,So,0,294.25
Weender Straße (Süd) Göttingen,So,1,243.125
Weender Straße (Süd) Göttingen,So,2,182
Weender Straße (Süd) Göttingen,So,3,136.625
Weender Straße (Süd) Göttingen,So,4,97.5
Weender Straße (Süd) Göttingen,So,5,73.125
Weender Straße (Süd) Göttingen,So,6,54
Weender Straße (Süd) Göttingen,So,7,31
Weender Straße (Süd) Göttingen,So,8,54.5
Weender Straße (Süd) Göttingen,So,9,138.875
Weender Straße (Süd) Göttingen,So,10,258.125
Weender Straße (Süd) Göttingen,So,11,384.125
Weender Straße (Süd) Göttingen,So,12,514.125
Weender Straße (Süd) Göttingen,So,13,555.125
Weender Straße (Süd) Göttingen,So,14,604
Weender Straße (Süd) Göttingen,So,15,673.375
Weender Straße (Süd) Göttingen,So,16,693.75
Weender Straße (Süd) Göttingen,So,17,614.25
Weender Straße (Süd) Göttingen,So,18,486.375
Weender Straße (Süd) Göttingen,So,19,401.375
Weender Straße (Süd) Göttingen,So,20,289.5
Weender Straße (Süd) Göttingen,So,21,207.625
Weender Straße (Süd) Göttingen,So,22,151.5
Weender Straße (Süd) Göttingen,So,23,87.875
Weender Straße (Süd) Göttingen,Mo,0,47.125
Weender Straße (Süd) Göttingen,Mo,1,22.875
Weender Straße (Süd) Göttingen,Mo,2,11.5
Weender Straße (Süd) Göttingen,Mo,3,6.625
Weender Straße (Süd) Göttingen,Mo,4,9.625
Weender Straße (Süd) Göttingen,Mo,5,27.625
Weender Straße (Süd) Göttingen,Mo,6,60.5
Weender Straße (Süd) Göttingen,Mo,7,194
Weender Straße (Süd) Göttingen,Mo,8,331.625
Weender Straße (Süd) Göttingen,Mo,9,653.5
Weender Straße (Süd) Göttingen,Mo,10,1125.375
Weender Straße (Süd) Göttingen,Mo,11,1565.75
